timestamp,action,confidence,accuracy,f1,precision,recall,cpu,dram,time
1696160767.1,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2757989.0,127929.0,79108.401
1696160772.108941,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2651726.0,124145.0,77834.449
1696160777.117168,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2688897.0,126587.0,77670.144
1696160782.1273098,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2697503.0,125610.0,77948.187
1696160787.239082,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2697747.0,125671.0,78096.193
1696160792.1472738,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2687249.0,125488.0,77983.538
1696160797.1634517,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2743706.0,128296.0,79830.209
1696160802.1859844,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2675530.0,125854.0,78048.08
1696160807.237725,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2757378.0,127136.0,78488.817
1696160812.197091,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2867485.0,131042.0,79817.862
1696160817.2040865,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2686211.0,125488.0,78299.703
1696160822.2090476,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2680718.0,123901.0,77135.753
1696160827.2404697,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2714531.0,127014.0,78035.03
1696160832.2378068,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2642449.0,123352.0,77785.262
1696160837.239572,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2705194.0,126281.0,78864.214
1696160842.2506773,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2694024.0,125122.0,77765.87
1696160847.254197,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2699944.0,126831.0,78188.315
1696160852.2656627,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2711541.0,125122.0,78936.111
1696160857.2781055,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2699395.0,125610.0,77798.471
1696160862.2921143,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2642815.0,123352.0,77438.325
1696160867.2997856,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2696893.0,125732.0,78342.54
1696160872.3113024,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2742730.0,125122.0,79711.809
1696160877.3138058,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2639214.0,125061.0,77635.409
1696160882.3303928,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2679375.0,124877.0,78273.632
1696160887.336271,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2726372.0,127258.0,79141.663
1696160892.3501775,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2720452.0,126343.0,78993.932
1696160897.4052842,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2780450.0,127380.0,80366.3
1696160902.3912516,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2678459.0,125732.0,77879.395
1696160907.3935542,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2734551.0,126221.0,79616.422
1696160912.3922172,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2703362.0,125976.0,78543.775
1696160917.4082878,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2683953.0,125732.0,77442.607
1696160922.4103954,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2705132.0,126098.0,78342.849
1696160927.521257,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2647027.0,125244.0,77183.669
1696160932.4305265,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2684197.0,125183.0,77487.361
1696160937.4391403,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2663445.0,125183.0,77978.483
1696160942.451443,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2683098.0,125793.0,77425.248
1696160947.4636176,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2639580.0,125794.0,77650.575
1696160952.4692223,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2704156.0,125488.0,77753.34
1696160957.5026536,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2875603.0,133605.0,81464.9
1696160962.5639472,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,3679311.0,162841.0,88324.271
1696160967.5489178,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2720941.0,125793.0,78596.858
1696160972.5173252,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2950065.0,134887.0,84219.831
1696160977.5287478,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2942193.0,137084.0,83137.299
1696160982.5311234,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2922905.0,135192.0,80157.325
1696160987.5604494,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2838006.0,137573.0,80200.332
1696160992.5665276,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2712273.0,126099.0,78970.513
1696160997.56112,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3060967.0,141723.0,80683.795
1696161002.5709484,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2734612.0,126037.0,78833.36
1696161007.5709636,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2629022.0,123351.0,77475.087
1696161012.5835776,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2822137.0,132873.0,78538.97
1696161017.5873642,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2781853.0,127136.0,81574.346
1696161022.5988567,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2731438.0,127258.0,80859.858
1696161027.603667,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2715325.0,126343.0,78320.704
1696161032.6190226,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2679680.0,125304.0,78287.781
1696161037.6257293,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2877373.0,133484.0,78530.761
1696161042.6394079,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2757501.0,127075.0,79360.989
1696161047.6551008,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2739739.0,126892.0,78492.264
1696161052.653761,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2779656.0,130248.0,78544.836
1696161057.7072284,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3102959.0,136657.0,81284.462
1696161062.6778924,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2652886.0,123291.0,77625.463
1696161067.718333,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,3142387.0,139831.0,89099.153
1696161072.6906059,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2894890.0,133727.0,79456.195
1696161077.707401,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3026176.0,138610.0,86196.806
1696161082.7068474,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2730340.0,126037.0,79046.145
1696161087.7206225,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2782159.0,128845.0,78996.281
1696161092.7427886,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2666742.0,127075.0,77916.861
1696161097.7930365,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2906975.0,133544.0,83545.474
1696161102.7940001,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2729058.0,126647.0,78899.425
1696161107.7939522,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2725396.0,127014.0,78275.35
1696161112.7958155,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2843316.0,130249.0,80310.537
1696161117.8255444,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3748709.0,162537.0,94174.413
1696161122.7927337,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2769219.0,128357.0,80638.224
1696161127.7999356,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2988274.0,142028.0,81010.865
1696161132.8178263,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3014641.0,135986.0,84249.814
1696161137.8266702,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2973686.0,135742.0,80720.201
1696161142.8302372,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2762322.0,127807.0,79509.91
1696161147.847536,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2784660.0,130005.0,80730.356
1696161152.8544333,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,3174492.0,152709.0,82361.402
1696161157.8591304,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2837212.0,135925.0,78900.083
1696161162.867529,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2787529.0,128539.0,78538.925
1696161167.894398,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2917595.0,135986.0,80168.755
1696161172.931936,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3017205.0,137146.0,80753.769
1696161177.903834,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2731988.0,127502.0,78442.541
1696161182.9024935,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2903007.0,137390.0,79536.564
1696161187.9046278,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2747551.0,127136.0,79274.867
1696161192.9129648,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2691216.0,125915.0,78101.688
1696161197.9542863,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2739495.0,126953.0,78865.424
1696161202.932097,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2719903.0,126465.0,78798.493
1696161207.9491043,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2861443.0,135559.0,81321.333
1696161213.0519485,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2721917.0,126099.0,78896.836
1696161218.1049128,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3346122.0,150024.0,94728.695
1696161222.9845994,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2956474.0,134888.0,81053.991
1696161227.9861374,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2760368.0,128052.0,78935.419
1696161233.027983,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2769341.0,129394.0,81268.994
1696161238.0068455,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2762993.0,130554.0,79567.719
1696161243.0156338,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2885735.0,135070.0,79840.994
1696161248.0175183,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2704461.0,125427.0,77591.165
1696161253.0798678,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2727227.0,127686.0,78205.56
1696161258.0459378,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2684319.0,125976.0,77474.652
1696161263.1054134,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,3085625.0,145324.0,84472.472
1696161268.0793703,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2797783.0,128235.0,79090.754
1696161273.0948925,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2887139.0,132202.0,78786.149
1696161278.1051786,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2830132.0,134216.0,80723.628
1696161283.0872533,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2682672.0,125671.0,78331.174
1696161288.1007917,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2789910.0,128967.0,80460.021
1696161293.1109602,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2831048.0,129272.0,81540.962
1696161298.152402,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3462272.0,146118.0,94254.102
1696161303.1585646,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2862541.0,128539.0,81803.413
1696161308.1558971,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2798943.0,132019.0,79413.006
1696161313.1806145,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2961418.0,138489.0,80341.104
1696161318.1493897,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2655755.0,123230.0,77529.615
1696161323.1621277,inference,"[[0.7980258347120203, 0.20197416528797962]]",1.0,0.0,0.0,0.0,2749443.0,127868.0,78400.009
1696161328.1658428,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2696404.0,125061.0,77569.259
1696161333.2030468,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2676446.0,125549.0,77484.509
1696161338.189307,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2651360.0,124816.0,77461.113
1696161343.1993742,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2650262.0,124450.0,77811.598
1696161348.2476454,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2881157.0,135070.0,80491.844
1696161353.2297702,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2652886.0,123352.0,77546.772
1696161358.2358363,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2680962.0,124755.0,79217.0
1696161363.244738,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2765678.0,125549.0,77693.271
1696161368.2916772,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2851433.0,132385.0,81193.992
1696161373.2831023,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2904106.0,135009.0,80211.225
1696161378.2872288,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2938164.0,133789.0,84671.675
1696161383.2918346,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2831780.0,130982.0,80624.28
1696161388.329959,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2873894.0,134399.0,82596.721
1696161393.3155072,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2693535.0,125366.0,77388.81
1696161398.3244338,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2723443.0,126465.0,78056.928
1696161403.335018,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2679680.0,125915.0,77485.8
1696161408.3599565,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2931817.0,142150.0,81264.311
1696161413.3678718,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2659600.0,124816.0,77976.635
1696161418.3653195,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2723260.0,125915.0,78781.793
1696161423.3866358,inference,"[[0.5232480406591757, 0.47675195934082437]]",1.0,0.0,0.0,0.0,2670342.0,124573.0,78490.102
1696161428.3920605,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2626641.0,124634.0,77699.904
1696161433.4191275,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2642816.0,123962.0,77583.369
1696161438.4377992,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2689142.0,126525.0,78566.429
1696161443.413239,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2935844.0,134033.0,79827.606
1696161448.4301705,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3047722.0,139037.0,82968.672
1696161453.4406157,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2995292.0,136474.0,80384.906
1696161458.460016,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3915578.0,180663.0,84839.199
1696161463.4567838,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2847161.0,130371.0,81346.844
1696161468.470484,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2915215.0,138489.0,81157.253
1696161473.5099971,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2928398.0,134582.0,81247.811
1696161478.4897532,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2703118.0,125183.0,77296.026
1696161483.5175989,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2666314.0,123596.0,78223.783
1696161488.5206664,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2701165.0,125732.0,78387.672
1696161493.5170462,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2900322.0,135498.0,79905.122
1696161498.52917,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2818475.0,134216.0,79767.753
1696161503.542461,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2799797.0,132568.0,79502.11
1696161508.5494123,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2870476.0,135132.0,81334.072
1696161513.552803,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2666009.0,125549.0,77116.236
1696161518.5844524,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2795830.0,131835.0,78857.926
1696161523.574425,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2830620.0,132751.0,78596.977
1696161528.5864425,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3156608.0,147704.0,80818.4
1696161533.607174,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,3283256.0,151733.0,88358.669
1696161538.6354609,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,3839772.0,166321.0,87602.865
1696161543.6139812,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2684441.0,124633.0,77537.247
1696161548.6191022,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2638176.0,123474.0,76863.166
1696161553.6320016,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2630242.0,123168.0,77249.716
1696161558.642838,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2672601.0,123108.0,77205.007
1696161563.6552293,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2684686.0,125183.0,78337.794
1696161568.659934,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2614129.0,122375.0,77461.516
1696161573.6717942,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2680413.0,125305.0,78207.055
1696161578.68734,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2674432.0,124389.0,78182.081
1696161583.7170749,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2686395.0,124573.0,78325.611
1696161588.7232304,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2739189.0,127502.0,79879.99
1696161593.7071292,inference,"[[0.5232480406647568, 0.47675195933524334]]",0.0,0.0,0.0,0.0,2674309.0,124877.0,77457.065
1696161598.7368336,inference,"[[0.5232480406647568, 0.47675195933524334]]",1.0,0.0,0.0,0.0,2667779.0,124877.0,77900.325
